PeriodoInforme,RUT,RazonSocial,Planta,Punto de Descarga,Norma,Parametro,Tipo Muestra,Limite exigido,Unidad,Frecuencia exigida,RPM,Fecha emisión RPM
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Cadmio,COMPUESTO,"0,3",mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Caudal,COMPUESTO,"22,48",m3/dia,30.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Cianuro,COMPUESTO,1,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Cloruros,COMPUESTO,2000,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Cobre ,COMPUESTO,3,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Coliformes Fecales o Termotolerantes,PUNTUAL,1000,NMP/100 ml,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Cromo Hexavalente ,COMPUESTO,"0,2",mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,DBO5,COMPUESTO,300,mgO2/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Fluoruro,COMPUESTO,5,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Fósforo,COMPUESTO,15,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Hidrocarburos Fijos ,COMPUESTO,50,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Hierro Disuelto,COMPUESTO,10,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Indice Fenol ,COMPUESTO,1,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Manganeso,COMPUESTO,3,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Mercurio,COMPUESTO,"0,01",mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Molibdeno,COMPUESTO,"2,5",mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Níquel,COMPUESTO,3,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Nitrógeno Total  Kjeldahl,COMPUESTO,75,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Pentaclorofenol,COMPUESTO,"0,01",mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,pH,PUNTUAL,"6 - 8,5",Unidad,24.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Plomo,COMPUESTO,"0,5",mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Poder Espumógeno ,COMPUESTO,7,mm,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Selenio,COMPUESTO,"0,1",mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Sólidos Suspendidos Totales,COMPUESTO,300,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Sulfato,COMPUESTO,2000,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Sulfuro,COMPUESTO,10,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Temperatura,PUNTUAL,40,°C,24.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Tetracloroeteno,COMPUESTO,"0,4",mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Tolueno,COMPUESTO,7,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Triclorometano,COMPUESTO,"0,5",mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Xileno,COMPUESTO,5,mg/L,1.0,561,2023-03-29
2024-04-01,  77706790-7,TURISMO CABANAS DEL PAINE LIMITADA,HOTEL DEL PAINE,PUNTO 1 RIO SERRANO,DS 90,Zinc,COMPUESTO,20,mg/L,1.0,561,2023-03-29
2024-04-01,  77726590-3,BODEGAS Y VINEDOS LAS MERCEDES S.A,LAS MERCEDES,Punto 1. Canal Las Mercedes ,,,COMPUESTO,,,,,
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Aceites y Grasas,COMPUESTO,50,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Aluminio,COMPUESTO,10,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Arsénico,COMPUESTO,1,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Boro,COMPUESTO,3,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Cadmio,COMPUESTO,"0,114",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Cadmio,COMPUESTO,"0,217",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Cadmio,COMPUESTO,"0,045",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Cadmio,COMPUESTO,"0,096",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Cadmio,COMPUESTO,"0,131",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Cadmio,COMPUESTO,"0,079",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Cadmio,COMPUESTO,"0,3",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Caudal,COMPUESTO,50,m3/dia,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Cianuro,COMPUESTO,"0,891",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Cianuro,COMPUESTO,1,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Cloruros,COMPUESTO,"1782,4",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Cloruros,COMPUESTO,2000,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Cobre ,COMPUESTO,3,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Coliformes Fecales o Termotolerantes,COMPUESTO,1000,NMP/100 ml,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Cromo Hexavalente ,COMPUESTO,"0,2",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,DBO5,COMPUESTO,"155,96",mgO2/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,DBO5,COMPUESTO,"276,92",mgO2/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,DBO5,COMPUESTO,300,mgO2/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Fluoruro,COMPUESTO,5,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Fósforo,COMPUESTO,15,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Hidrocarburos Fijos ,COMPUESTO,"44,56",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Hidrocarburos Fijos ,COMPUESTO,50,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Hierro Disuelto,COMPUESTO,10,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Indice Fenol ,COMPUESTO,1,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Manganeso,COMPUESTO,"2,892",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Manganeso,COMPUESTO,"2,374",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Manganeso,COMPUESTO,3,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Manganeso,COMPUESTO,"1,337",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Mercurio,COMPUESTO,"0,004",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Mercurio,COMPUESTO,"0,008",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Mercurio,COMPUESTO,"0,01",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Molibdeno,COMPUESTO,"2,5",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Níquel,COMPUESTO,3,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Níquel,COMPUESTO,"1,582",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Níquel,COMPUESTO,"1,928",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Níquel,COMPUESTO,"2,274",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Níquel,COMPUESTO,"0,891",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Níquel,COMPUESTO,"2,619",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Nitrógeno Total  Kjeldahl,COMPUESTO,75,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Pentaclorofenol,COMPUESTO,"0,01",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,pH,PUNTUAL,"6 - 8,5",Unidad,8.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Plomo,COMPUESTO,"0,482",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Plomo,COMPUESTO,"0,223",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Plomo,COMPUESTO,"0,396",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Plomo,COMPUESTO,"0,5",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Poder Espumógeno ,COMPUESTO,7,mm,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Selenio,COMPUESTO,"0,1",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Selenio,COMPUESTO,"0,079",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Selenio,COMPUESTO,"0,045",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Selenio,COMPUESTO,"0,096",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Sólidos Suspendidos Totales,COMPUESTO,300,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Sulfato,COMPUESTO,2000,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Sulfuro,COMPUESTO,"7,912",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Sulfuro,COMPUESTO,"4,456",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Sulfuro,COMPUESTO,10,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Sulfuro,COMPUESTO,"9,64",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Temperatura,PUNTUAL,40,°C,8.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Tetracloroeteno,COMPUESTO,"0,178",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Tetracloroeteno,COMPUESTO,"0,316",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Tetracloroeteno,COMPUESTO,"0,4",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Tetracloroeteno,COMPUESTO,"0,386",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Tolueno,COMPUESTO,"3,119",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Tolueno,COMPUESTO,"5,538",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Tolueno,COMPUESTO,"6,748",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Tolueno,COMPUESTO,7,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Triclorometano,COMPUESTO,"0,5",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Xileno,COMPUESTO,"2,228",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Xileno,COMPUESTO,"3,956",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Xileno,COMPUESTO,"4,82",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Xileno,COMPUESTO,5,mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Zinc,COMPUESTO,"13,368",mg/L,1.0,4497,2012-10-12
2024-04-01,  77729150-5,SOC COM AGRICOLA GANADERA E IND DOLLINCO LTDA,DOLLINCO,PUNTO 1 ESTERO DOLLINCO,DS 90,Zinc,COMPUESTO,20,mg/L,1.0,4497,2012-10-12
2024-04-01,  77733840-4,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PUNTO 1 ESTERO SIN NOMBRE,DS 90,Aceites y Grasas,COMPUESTO,20,mg/L,1.0,391,2010-02-10
2024-04-01,  77733840-4,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PUNTO 1 ESTERO SIN NOMBRE,DS 90,Caudal,COMPUESTO,257,m3/dia,4.0,391,2010-02-10
2024-04-01,  77733840-4,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PUNTO 1 ESTERO SIN NOMBRE,DS 90,Coliformes Fecales o Termotolerantes,PUNTUAL,1000,NMP/100 ml,3.0,391,2010-02-10
2024-04-01,  77733840-4,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PUNTO 1 ESTERO SIN NOMBRE,DS 90,DBO5,COMPUESTO,35,mgO2/L,1.0,391,2010-02-10
2024-04-01,  77733840-4,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PUNTO 1 ESTERO SIN NOMBRE,DS 90,Fósforo,COMPUESTO,10,mg/L,1.0,391,2010-02-10
2024-04-01,  77733840-4,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PUNTO 1 ESTERO SIN NOMBRE,DS 90,Nitrógeno Total  Kjeldahl,COMPUESTO,50,mg/L,1.0,391,2010-02-10
2024-04-01,  77733840-4,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PUNTO 1 ESTERO SIN NOMBRE,DS 90,Pentaclorofenol,COMPUESTO,"0,009",mg/L,1.0,391,2010-02-10
2024-04-01,  77733840-4,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PUNTO 1 ESTERO SIN NOMBRE,DS 90,pH,PUNTUAL,"6 - 8,5",Unidad,8.0,391,2010-02-10
2024-04-01,  77733840-4,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PRODUCTOS MARINOS PUERTO WILLIAMS LIMITADA,PUNTO 1 ESTERO SIN NOMBRE,DS 90,Poder Espumógeno ,COMPUESTO,7,mm,1.0,391,2010-02-10
