id,PeriodoInforme,RUT,RazonSocial,Planta,PuntoDeDescarga,CuerpoReceptor,Norma,Muestra,Parametro,Unidad,ValorReportado,TipoDeControl,Laboratorio,UnidadFiscalizable,departamento,ComunaId,comuna,NombreCategoria,NombreSubCategoria,Direccion,NumeroRCA,FechaRCA
3319,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026386,Caudal,m3/dia,3653.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3320,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026387,Caudal,m3/dia,2469.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3321,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026388,Caudal,m3/dia,5067.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3322,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026389,Caudal,m3/dia,3679.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3323,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026390,Caudal,m3/dia,4283.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3324,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026391,Caudal,m3/dia,213.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3325,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026392,Caudal,m3/dia,6911.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3326,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026393,Caudal,m3/dia,7306.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3327,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026394,Caudal,m3/dia,2537.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3328,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026395,Caudal,m3/dia,3732.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3329,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026396,Caudal,m3/dia,7333.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3330,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026397,Caudal,m3/dia,6413.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3331,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026398,Caudal,m3/dia,7694.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3332,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026399,Caudal,m3/dia,4087.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3333,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026400,Caudal,m3/dia,4698.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3334,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026401,Caudal,m3/dia,9551.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3335,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026402,Caudal,m3/dia,8634.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3336,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026403,Caudal,m3/dia,2705.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3337,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026404,Caudal,m3/dia,2673.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3338,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026405,Caudal,m3/dia,2878.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3339,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026406,Caudal,m3/dia,2855.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3340,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026407,Caudal,m3/dia,3129.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3341,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026408,Caudal,m3/dia,5957.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3342,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026409,Caudal,m3/dia,2587.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3343,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026410,Caudal,m3/dia,4187.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3344,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026411,Caudal,m3/dia,2469.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3345,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026412,Caudal,m3/dia,9705.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3346,01-03-2024, 99520000-7,COMPANIA DE PETROLEOS DE CHILE COPEC S A,PLANTA DE LUBRICANTES COPEC,COPEC.QUIN EMISARIO,BAHÍA QUINTERO,DS 90,6026413,Caudal,m3/dia,1342.0,Autocontrol,"Laboratorio interno del establecimiento (solo pH, Temperatura y Caudal)",TERMINAL MARITIMO DE QUINTERO COPEC,Región de Valparaíso,1140,Quintero,Infraestructura Portuaria,Terminal marítimo,"F-212 1111, Quintero",304,2013-08-16
3347,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Aceites y Grasas,mg/L,140.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3348,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Aluminio,mg/L,1.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3349,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Arsénico,mg/L,35.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3350,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Cadmio,mg/L,2.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3351,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Cianuro,mg/L,1.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3352,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Cobre ,mg/L,41.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3353,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,6130292,Coliformes Fecales o Termotolerantes,NMP/100 ml,20.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3354,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Cromo Total,mg/L,1.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3355,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,DBO5,mgO2/L,20.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3356,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Estaño,mg/L,4.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3357,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Fluoruro,mg/L,119.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3358,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Hidrocarburos Totales,mg/L,3435.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3359,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Hierro Disuelto,mg/L,2.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3360,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Indice Fenol ,mg/L,53.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3361,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Manganeso,mg/L,2.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3362,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Mercurio,mg/L,2.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3363,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Molibdeno,mg/L,61.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3364,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Níquel,mg/L,2.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3365,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,6130304,pH,Unidad,71.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3366,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Plomo,mg/L,1.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3367,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,SAAM,mg/L,23.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3368,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Selenio,mg/L,4.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3369,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Sólidos Sedimentables,ml/L/h,10.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3370,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Sólidos Suspendidos Totales,mg/L,50.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3371,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,6130310,Temperatura,°C,221.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3372,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Zinc,mg/L,1.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3373,01-04-2024, 61704000-K,CORP NACIONAL DEL COBRE DE CHILE,REFINERIA VENTANAS,C.DVENTANAS,BAHÍA QUINTERO,DS 90,167732,Nitrógeno Total Kjeldahl,mg/L,412.0,Autocontrol,"5M S.A., Laboratorio de Analisis",FUNDICION Y REFINERIA VENTANAS,Región de Valparaíso,1080,Puchuncaví,Instalación fabril,Fundición,"F-30-E 58270, Puchuncaví",161,2013-08-13
3374,01-04-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,168492,Sulfuro,mg/L,1.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
3375,01-04-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,168492,Aceites y Grasas,mg/L,5.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
3376,01-04-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,168492,Fluoruro,mg/L,78.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
3377,01-04-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,168492,Níquel,mg/L,1.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
3378,01-04-2024, 76008306-2,EMPRESA ELECTRICA CAMPICHE S.A.,CENTRAL TERMOELECTRICA CAMPICHE,UNIDAD 4,BAHÍA QUINTERO,DS 90,168492,Cobre ,mg/L,56.0,Autocontrol,Laboratorio HIDROLAB S. A. / Laboratorio de Aguas,COMPLEJO TERMOELECTRICO VENTANAS,Región de Valparaíso,1080,Puchuncaví,Energía,Central termoeléctrica,"F-30-E S/N, Puchuncaví",275,2015-03-19
